3031	5	0	1	3	4	4	2	2	2
3031	6	0	0	1	1	1	2	1	1
3031	7	0	1	4	4	4	9	9	9
3031	8	0	0	2	3	2	2	1	9
3032	0	0	0	4	4	4	2	2	2
3032	1	0	0	4	4	4	4	9	9
3032	2	0	0	4	4	4	1	2	3
3032	4	0	0	4	4	4	1	2	2
3032	5	0	0	4	4	4	2	2	3
3032	7	0	0	4	4	4	3	3	2
3032	9	0	0	3	4	3	2	1	2
3033	0	0	0	4	4	4	1	1	3
3033	1	0	0	4	4	3	3	3	4
3033	2	0	0	3	3	2	2	3	9
3033	3	0	0	4	4	4	9	9	9
3033	4	0	0	4	4	3	2	2	2
3033	5	0	0	2	4	4	9	9	9
3033	6	0	0	3	1	2	1	1	2
3033	7	0	0	1	1	2	1	1	1
3033	8	0	0	4	3	2	2	2	2
3033	9	0	0	4	2	2	1	2	1
3035	0	0	0	2	1	4	3	2	2
3035	1	0	0	2	2	4	2	1	2
3035	2	0	0	4	4	4	3	3	3
3035	3	0	0	4	4	3	2	2	3
3035	4	0	1	3	4	3	1	3	3
3035	5	0	0	3	2	4	1	1	2
3035	6	0	0	1	1	1	1	1	1
3035	7	0	0	1	1	3	2	1	1
3035	8	0	1	1	1	4	1	2	1
3035	9	0	0	2	1	3	2	2	2
3036	1	0	0	4	4	4	4	9	9
3036	2	0	0	2	2	1	2	1	3
3036	4	0	0	4	3	3	3	2	2
3036	5	0	0	1	2	1	2	1	1
3036	6	0	0	2	1	1	1	1	1
3036	7	0	0	2	1	1	2	1	1
3036	8	0	0	4	4	3	2	2	2
3036	9	0	0	4	4	4	1	1	4
3037	0	0	1	2	1	4	2	2	3
3037	1	0	1	1	1	1	4	3	1
3037	2	0	0	4	4	4	4	9	9
3037	3	0	1	4	4	3	4	9	9
3037	4	0	0	4	1	1	2	2	4
3037	5	0	0	4	4	9	9	9	9
3037	7	0	1	4	4	4	4	4	1
3037	8	0	0	4	4	4	2	2	3
3037	9	0	0	4	4	4	4	2	4
3039	0	0	0	4	4	3	2	2	3
3039	1	0	0	4	4	3	2	2	3
3039	2	0	0	4	4	2	2	3	9
3039	3	0	1	4	4	3	2	3	2
3039	4	0	0	4	4	4	4	4	4
3039	5	0	1	4	1	3	1	1	3
3039	6	0	0	4	4	3	3	4	4
3039	7	0	1	4	4	3	4	2	2
3039	9	0	1	2	2	4	2	3	3
3040	0	0	0	4	4	4	2	1	3
3040	1	0	0	4	4	4	4	4	3
3040	2	0	1	4	4	3	3	4	4
3040	3	0	0	4	4	4	4	4	3
3040	4	0	1	4	4	3	2	3	3
3040	7	0	0	4	4	4	3	1	3
3040	8	0	0	1	1	3	1	2	2
3040	9	0	0	4	2	2	2	2	2
3041	0	0	0	4	4	4	2	2	4
3041	1	0	0	4	4	4	2	2	4
3041	2	0	1	2	1	1	2	1	2
3041	5	0	0	4	2	4	4	4	4
3041	6	0	1	2	4	1	4	3	3
3041	7	0	0	1	1	3	1	1	1
3041	8	0	1	4	4	3	2	2	3
3041	9	0	1	4	4	4	3	2	4
3042	0	0	1	4	3	2	2	1	3
3042	1	0	0	2	2	2	2	1	1
3042	2	0	1	4	4	4	2	2	3
3042	3	0	0	4	4	2	2	2	3
3042	4	0	1	2	2	2	4	3	2
3042	5	0	0	1	1	2	2	2	2
3042	6	0	1	1	1	1	2	2	3
3042	7	0	0	2	1	1	2	1	9
3042	8	0	1	4	4	4	2	2	3
3042	9	0	0	4	3	2	4	9	9
3043	0	0	1	4	3	2	1	1	2
3043	1	0	0	4	4	3	2	1	4
3043	2	0	1	2	2	2	1	1	2
3043	3	0	0	2	2	1	2	2	1
3043	4	0	1	4	2	1	1	1	9
3043	5	0	0	1	1	1	1	1	1
3043	6	0	1	1	1	2	1	1	3
3043	7	0	0	2	1	3	3	3	3
3043	8	0	1	1	1	2	2	2	4
3043	9	0	0	4	4	4	2	3	9
3044	1	0	0	1	1	1	1	1	1
3044	2	0	1	1	1	1	1	1	1
3044	3	0	0	2	1	3	1	1	1
3044	4	0	0	4	3	3	2	2	2
3044	5	0	1	1	1	1	1	1	2
3044	6	0	0	4	4	4	4	3	1
3044	7	0	1	2	1	2	2	2	3
3044	8	0	0	1	1	1	1	1	1
3046	0	0	1	1	1	2	1	1	2
3046	1	0	0	2	1	1	1	1	1
3046	2	0	1	2	2	3	1	2	2
3046	3	0	0	1	1	1	1	1	1
3046	4	0	1	1	1	1	2	2	1
3046	5	0	0	2	1	2	2	1	1
3046	6	0	1	4	2	1	2	1	1
3046	7	0	0	1	1	1	1	1	1
3046	8	0	1	4	3	2	1	2	2
3046	9	0	0	3	3	3	1	1	2
3047	1	0	0	1	1	2	1	1	1
3047	2	0	0	1	1	1	1	1	1
3047	3	0	0	1	1	1	2	1	9
3047	4	0	1	4	2	2	2	2	3
3047	5	0	0	1	1	1	1	1	1
3047	6	0	0	1	1	1	1	1	1
3047	7	0	0	1	1	1	1	1	1
3047	8	0	0	4	3	4	4	4	4
3047	9	0	0	2	1	1	2	1	1
3048	0	0	0	4	4	4	3	3	3
3048	1	0	1	4	4	3	2	2	4
3048	3	0	1	3	3	1	2	2	2
3048	4	0	0	4	4	4	1	9	9
3048	6	0	0	4	4	9	9	9	9
3048	7	0	1	2	1	1	1	1	1
3048	8	0	0	3	3	3	3	2	2
3049	0	0	0	4	4	4	2	2	4
3049	1	0	0	4	4	4	9	9	9
3049	2	0	1	4	4	4	2	4	4
3049	3	0	0	4	4	3	2	2	4
3049	4	0	0	4	4	4	4	4	4
3049	5	0	1	4	4	2	2	2	3
3049	6	0	0	4	4	4	4	1	4
3049	7	0	0	3	4	3	1	1	1
3049	8	0	0	4	4	4	1	1	3
3049	9	0	0	4	4	2	4	4	4
3052	1	0	0	4	4	4	2	2	4
3052	2	0	0	4	4	4	2	2	4
3052	3	0	0	4	4	4	1	1	3
3052	5	0	0	4	4	4	2	2	4
3052	6	0	1	4	4	2	2	2	2
3052	7	0	0	2	2	1	2	9	9
3052	8	0	1	2	2	4	2	2	3
3052	9	0	0	4	4	4	1	9	9
3053	1	0	1	4	4	4	2	3	4
3053	2	0	0	4	4	3	1	1	2
3053	4	0	0	4	4	4	4	4	4
3053	6	0	0	4	4	4	2	1	3
3053	7	0	1	4	4	4	3	2	3
3054	1	0	1	2	1	1	1	1	1
3054	2	0	0	2	3	4	1	1	3
3054	3	0	1	2	1	1	1	1	1
3054	4	0	0	1	1	1	1	1	1
3054	5	0	1	2	1	2	1	1	1
3054	6	0	0	3	2	1	1	1	1
3054	7	0	1	2	2	2	1	1	1
3054	8	0	0	1	1	2	1	1	1
3056	0	0	1	1	2	2	2	1	2
3056	1	0	0	2	2	2	2	2	2
3056	3	0	0	1	1	1	1	1	1
3056	4	0	0	1	1	1	1	1	1
3056	5	0	0	1	1	1	1	1	1
3056	6	0	0	1	1	2	2	1	1
3056	7	0	0	3	4	4	1	1	2
3056	8	0	0	2	2	2	2	2	2
3056	9	0	0	1	1	1	1	1	1
3057	0	0	0	3	4	2	1	1	1
3057	1	0	0	4	2	9	9	9	9
3057	2	0	0	1	4	2	2	1	1
3057	3	0	1	4	4	3	3	3	2
3057	4	0	0	4	4	4	4	2	1
3057	5	0	0	4	2	3	2	2	3
3057	6	0	0	4	3	3	2	2	3
3057	7	0	0	1	2	2	1	1	1
3057	8	0	0	4	1	2	1	1	4
3057	9	0	0	1	1	1	1	1	1
