786	39	30	6.5	1	2	0	1
787	39	28	6	0	3	0	1
788	39	29	6.5	1	2	0	1
789	39	18	5.3	0	3	0	0
790	39	18	5	1	4	0	0
791	39	20	5.8	0	6	0	0
792	40	16	6	1	5	1	1
793	40	26	7	1	4	1	1
794	40	9	6.8	0	3	1	1
795	40	15	7.1	0	6	1	1
796	40	27	7.1	0	5	1	0
797	40	15	5.8	1	4	1	1
798	40	5	7.6	1	1	1	1
799	40	16	6.4	1	5	1	1
800	40	27	6.4	0	4	1	0
801	40	23	6.2	0	4	1	1
802	40	16	6.4	0	2	1	1
803	40	16	6.6	0	1	1	1
804	40	24	8.2	0	6	1	1
805	40	28	7.7	0	5	1	1
806	40	24	6.2	0	4	1	1
807	40	15	7.1	0	5	1	1
808	40	18	5.7	0	6	1	0
809	40	18	6	1	4	1	0
810	40	9	6.7	1	4	1	1
811	40	22	6.6	1	3	1	0
812	40	6	5.7	1	5	1	0
813	41	22	5.8	0	4	1	0
814	41	9	6.8	1	4	1	1
815	41	11	7.7	1	5	1	1
816	41	27	5.5	0	5	1	0
817	41	26	5.4	1	3	1	1
818	41	26	6.4	1	2	1	1
819	41	7	6.3	0	5	1	1
820	41	6	6.1	1	6	1	0
821	41	6	6.5	1	4	1	0
822	41	28	6.5	1	5	1	1
823	41	13	6.6	1	5	1	1
824	41	25	6.7	0	5	1	1
825	41	27	5.6	1	4	1	0
826	42	11	7.4	0	4	1	1
827	42	30	6.6	0	5	1	1
828	42	24	6.3	1	2	1	1
829	42	13	5.7	0	3	1	1
830	42	13	6.6	0	4	1	1
831	42	26	6.2	1	3	1	1
832	42	16	7.7	1	5	1	1
833	42	29	5.9	0	5	1	1
834	42	29	6	1	4	1	1
835	42	22	6.8	1	4	1	0
836	42	29	6.3	0	1	1	1
837	42	22	6.6	0	4	1	0
838	42	6	5.4	1	3	1	0
839	42	10	6.3	0	5	1	1
840	42	1	6.5	1	5	1	1
841	42	10	5.7	1	3	1	1
842	42	27	6.7	0	5	1	0
843	42	29	5.7	0	5	1	1
844	42	30	7.2	0	5	1	1
845	42	22	5.4	0	4	1	0
846	42	29	6.5	0	6	1	1
847	42	10	5.6	1	6	1	1
848	42	24	6.2	0	4	1	1
849	42	26	6.8	1	5	1	1
850	42	9	6.9	1	3	1	1
851	42	27	7.4	1	5	1	0
852	42	15	6.1	0	5	1	1
853	43	25	6.3	1	5	1	1
854	43	16	5.8	1	5	1	1
855	43	18	6.5	0	6	1	0
856	43	13	7.3	1	6	1	1
857	43	20	7.2	1	2	1	0
858	43	29	6.8	0	5	1	1
859	43	30	5.2	0	5	1	1
860	43	26	7.4	0	4	1	1
861	43	26	6.4	1	6	1	1
862	43	21	6.4	1	1	1	1
863	43	7	5.3	0	3	1	1
864	43	17	5.8	0	5	1	0
865	44	24	7.3	0	3	1	1
866	44	22	5.3	1	3	1	0
867	44	30	5.4	0	5	1	1
868	44	18	5.6	0	5	1	0
869	44	15	5.9	0	1	1	1
870	44	17	5.5	0	1	1	0
871	44	9	5.7	0	4	1	1
872	44	7	7.3	1	5	1	1
873	44	12	6.7	1	4	1	1
874	44	10	5.2	0	2	1	1
875	44	29	5.8	0	5	1	1
876	44	10	4.6	0	6	1	1
877	44	25	6.8	0	4	1	1
878	44	27	6.2	0	6	1	0
879	44	26	5.1	0	4	1	1
880	44	30	7.1	1	4	1	1
881	44	29	7	0	3	1	1
882	44	16	6.2	0	3	1	1
883	44	27	7.1	0	5	1	0
884	44	25	5.4	1	5	1	1
885	44	21	6.9	0	5	1	1
886	44	13	6.5	0	1	1	1
887	44	30	6.7	1	5	1	1
888	44	16	6	1	5	1	1
889	45	6	6.2	1	4	0	0
890	45	13	7.8	1	5	0	1
891	45	10	6.1	1	5	0	1
892	45	7	5.7	0	4	0	1
893	45	12	6.3	1	3	0	1
894	45	17	6	0	2	0	0
895	45	20	7.2	0	5	0	0
896	45	29	6.8	0	3	0	1
897	45	30	6.8	1	2	0	1
898	45	29	6.5	1	4	0	1
899	45	21	7.3	0	5	0	1
900	45	24	7.2	0	6	0	1
901	45	20	7.8	1	3	0	0
902	45	12	6.7	0	2	0	1
903	45	30	6	0	4	0	1
904	45	20	8.2	1	6	0	0
905	45	1	6.5	1	5	0	1
906	45	30	7.2	0	5	0	1
907	46	17	5.9	0	4	1	0
908	46	15	7.4	0	6	1	1
909	46	16	5.6	0	3	1	1
910	46	30	7.1	1	4	1	1
911	46	21	6.6	1	4	1	1
912	46	21	5.9	1	4	1	1
913	46	13	7.1	0	6	1	1
914	46	15	6.7	0	3	1	1
915	46	20	5.4	1	5	1	0
916	46	18	6	1	2	1	0
917	46	29	6.1	0	1	1	1
918	46	30	5.7	1	5	1	1
919	46	24	6.4	1	4	1	1
920	46	24	6.8	1	4	1	1
921	46	25	5.2	0	1	1	1
922	46	10	5.8	0	4	1	1
923	46	25	7.1	0	5	1	1
924	46	22	4.9	1	6	1	0
925	46	17	7.1	0	4	1	0
926	46	29	5.6	0	5	1	1
927	46	12	6.2	0	3	1	1
928	47	7	6.6	1	4	0	1
929	47	28	6.6	1	5	0	1
930	47	30	5.7	1	5	0	1
931	47	22	6.2	1	6	0	0
932	47	29	6.1	0	5	0	1
933	47	10	7.4	0	5	0	1
934	47	27	5.8	1	4	0	0
935	47	28	5.8	1	5	0	1
936	47	21	6.7	1	5	0	1
937	47	15	7.9	1	4	0	1
938	47	30	7.1	1	6	0	1
939	47	29	5.9	0	5	0	1
940	47	29	7.4	1	3	0	1
941	47	28	6.7	1	6	0	1
942	47	7	6.4	0	3	0	1
943	48	18	5.2	0	6	0	0
944	48	21	5.5	0	5	0	1
945	48	24	6.3	0	6	0	1
946	48	20	4.9	1	5	0	0
947	48	18	6.7	0	6	0	0
948	48	28	6.9	0	3	0	1
949	48	12	6.6	1	4	0	1
950	48	29	6.4	1	5	0	1
951	48	17	7.3	1	6	0	0
952	48	25	6.2	0	4	0	1
953	48	24	5.6	1	3	0	1
954	48	12	5.9	1	5	0	1
955	48	10	6.8	1	4	0	1
956	48	1	4.9	1	5	0	1
957	48	29	6.2	0	3	0	1
958	48	15	6.6	0	4	0	1
959	48	28	7.5	0	4	0	1
960	48	12	6.3	0	5	0	1
961	48	27	5.8	0	4	0	0
962	48	29	5.8	1	3	0	1
963	48	21	6.6	0	6	0	1
964	48	7	5.2	0	4	0	1
965	48	30	6.5	0	4	0	1
966	48	13	6.2	0	4	0	1
967	48	30	7.8	0	5	0	1
968	48	30	4.2	1	4	0	1
969	48	20	5.7	0	5	0	0
970	48	10	5.9	1	5	0	1
971	48	22	6.6	0	5	0	0
972	49	29	6.2	1	3	1	1
973	49	15	7.1	0	2	1	1
974	49	30	7.3	1	5	1	1
975	49	28	6.3	1	3	1	1
976	49	28	5.7	0	5	1	1
977	49	30	6.2	1	5	1	1
978	49	17	5.6	0	4	1	0
979	49	30	6.2	0	5	1	1
980	49	27	6.3	1	2	1	0
981	49	28	5.9	0	4	1	1
982	49	12	7.4	0	4	1	1
983	49	28	6.1	0	6	1	1
984	49	25	6.8	0	2	1	1
985	49	21	8.2	1	5	1	1
986	49	1	4.5	1	1	1	1
987	49	17	6.9	0	6	1	0
988	49	9	5.3	1	3	1	1
989	49	28	6.8	0	4	1	1
990	49	13	6.8	1	6	1	1
991	50	8	6.1	0	2	1	0
992	50	12	6.4	1	5	1	1
993	50	30	5.7	1	3	1	1
994	50	22	5.9	0	6	1	0
995	50	29	6.3	0	5	1	1
996	50	29	5.4	0	2	1	1
997	50	17	6.8	1	6	1	0
998	50	13	6.3	0	5	1	1
999	50	28	6.8	1	4	1	1
1000	50	28	6	0	5	1	1
