14	8	5	4	8	1	7	1	8
14	8	6	6	8	1	8	1	8
14	8	7	5	8	1	6	1	8
15	1	2	5	10	0	9	0	7
15	1	3	7	10	0	10	1	7
15	1	4	5	10	0	10	0	7
15	1	5	6	10	0	9	1	7
15	1	6	7	10	0	11	0	7
15	1	7	6	10	0	10	1	7
15	2	1	5	9	0	10	0	7
15	2	3	6	9	0	10	1	7
15	2	4	5	9	0	10	0	7
15	2	5	6	9	0	9	1	7
15	2	6	6	9	0	11	0	7
15	2	7	5	9	0	10	1	7
15	3	1	5	10	1	10	0	7
15	3	2	5	10	1	9	0	7
15	3	4	5	10	1	10	0	7
15	3	5	7	10	1	9	1	7
15	3	6	8	10	1	11	0	7
15	3	7	8	10	1	10	1	7
15	4	1	4	10	0	10	0	7
15	4	2	4	10	0	9	0	7
15	4	3	6	10	0	10	1	7
15	4	5	5	10	0	9	1	7
15	4	6	7	10	0	11	0	7
15	4	7	6	10	0	10	1	7
15	5	1	5	9	1	10	0	7
15	5	2	6	9	1	9	0	7
15	5	3	7	9	1	10	1	7
15	5	4	5	9	1	10	0	7
15	5	6	7	9	1	11	0	7
15	5	7	6	9	1	10	1	7
15	6	1	5	11	0	10	0	7
15	6	2	4	11	0	9	0	7
15	6	3	7	11	0	10	1	7
15	6	4	6	11	0	10	0	7
15	6	5	5	11	0	9	1	7
15	6	7	6	11	0	10	1	7
15	7	1	6	10	1	10	0	7
15	7	2	7	10	1	9	0	7
15	7	3	7	10	1	10	1	7
15	7	4	6	10	1	10	0	7
15	7	5	8	10	1	9	1	7
15	7	6	8	10	1	11	0	7
16	1	2	6	11	0	11	1	7
16	1	3	7	11	0	12	1	7
16	1	4	7	11	0	11	1	7
16	1	5	5	11	0	12	0	7
16	1	6	8	11	0	12	0	7
16	1	7	6	11	0	12	1	7
16	2	1	5	11	1	11	0	7
16	2	3	7	11	1	12	1	7
16	2	4	7	11	1	11	1	7
16	2	5	6	11	1	12	0	7
16	2	6	8	11	1	12	0	7
16	2	7	8	11	1	12	1	7
16	3	1	4	12	1	11	0	7
16	3	2	6	12	1	11	1	7
16	3	4	7	12	1	11	1	7
16	3	5	7	12	1	12	0	7
16	3	6	7	12	1	12	0	7
16	3	7	7	12	1	12	1	7
16	4	1	5	11	1	11	0	7
16	4	2	5	11	1	11	1	7
16	4	3	6	11	1	12	1	7
16	4	5	5	11	1	12	0	7
16	4	6	8	11	1	12	0	7
16	4	7	6	11	1	12	1	7
16	5	1	5	12	0	11	0	7
16	5	2	7	12	0	11	1	7
16	5	3	8	12	0	12	1	7
16	5	4	8	12	0	11	1	7
16	5	6	8	12	0	12	0	7
16	5	7	8	12	0	12	1	7
16	6	1	5	12	0	11	0	7
16	6	2	5	12	0	11	1	7
16	6	3	7	12	0	12	1	7
16	6	4	5	12	0	11	1	7
16	6	5	5	12	0	12	0	7
16	6	7	7	12	0	12	1	7
16	7	1	5	12	1	11	0	7
16	7	2	5	12	1	11	1	7
16	7	3	7	12	1	12	1	7
16	7	4	6	12	1	11	1	7
16	7	5	6	12	1	12	0	7
16	7	6	7	12	1	12	0	7
17	1	2	4	8	0	10	0	9
17	1	3	4	8	0	10	0	9
17	1	4	5	8	0	10	0	9
17	1	5	4	8	0	9	0	9
17	1	6	6	8	0	10	1	9
17	1	7	4	8	0	8	0	9
17	1	8	5	8	0	9	1	9
17	1	9	4	8	0	8	0	9
17	2	1	3	10	0	8	0	9
17	2	3	6	10	0	10	0	9
17	2	4	5	10	0	10	0	9
17	2	5	5	10	0	9	0	9
17	2	6	7	10	0	10	1	9
17	2	7	6	10	0	8	0	9
17	2	8	5	10	0	9	1	9
17	2	9	4	10	0	8	0	9
17	3	1	2	10	0	8	0	9
17	3	2	3	10	0	10	0	9
17	3	4	4	10	0	10	0	9
17	3	5	4	10	0	9	0	9
17	3	6	7	10	0	10	1	9
17	3	7	5	10	0	8	0	9
17	3	8	5	10	0	9	1	9
17	3	9	5	10	0	8	0	9
17	4	1	5	10	0	8	0	9
17	4	2	3	10	0	10	0	9
17	4	3	5	10	0	10	0	9
17	4	5	4	10	0	9	0	9
17	4	6	6	10	0	10	1	9
17	4	7	5	10	0	8	0	9
17	4	8	4	10	0	9	1	9
17	4	9	5	10	0	8	0	9
17	5	1	2	9	0	8	0	9
17	5	2	4	9	0	10	0	9
17	5	3	6	9	0	10	0	9
17	5	4	4	9	0	10	0	9
17	5	6	5	9	0	10	1	9
17	5	7	4	9	0	8	0	9
17	5	8	4	9	0	9	1	9
17	5	9	4	9	0	8	0	9
17	6	1	2	10	1	8	0	9
17	6	2	3	10	1	10	0	9
17	6	3	4	10	1	10	0	9
17	6	4	4	10	1	10	0	9
17	6	5	3	10	1	9	0	9
17	6	7	4	10	1	8	0	9
17	6	8	4	10	1	9	1	9
17	6	9	3	10	1	8	0	9
17	7	1	2	8	0	8	0	9
17	7	2	3	8	0	10	0	9
17	7	3	5	8	0	10	0	9
17	7	4	3	8	0	10	0	9
17	7	5	4	8	0	9	0	9
17	7	6	5	8	0	10	1	9
17	7	8	3	8	0	9	1	9
17	7	9	4	8	0	8	0	9
17	8	1	2	9	1	8	0	9
17	8	2	2	9	1	10	0	9
17	8	3	3	9	1	10	0	9
17	8	4	4	9	1	10	0	9
17	8	5	4	9	1	9	0	9
17	8	6	7	9	1	10	1	9
17	8	7	3	9	1	8	0	9
17	8	9	3	9	1	8	0	9
17	9	1	2	8	0	8	0	9
17	9	2	3	8	0	10	0	9
17	9	3	5	8	0	10	0	9
17	9	4	3	8	0	10	0	9
17	9	5	4	8	0	9	0	9
17	9	6	6	8	0	10	1	9
17	9	7	4	8	0	8	0	9
17	9	8	4	8	0	9	1	9
18	1	2	6	10	1	9	1	7
18	1	3	7	10	1	11	0	7
18	1	4	6	10	1	10	0	7
18	1	5	5	10	1	11	0	7
18	1	6	7	10	1	10	0	7
18	1	7	7	10	1	9	1	7
18	2	1	6	9	1	10	1	7
18	2	3	6	9	1	11	0	7
18	2	4	5	9	1	10	0	7
18	2	5	6	9	1	11	0	7
18	2	6	7	9	1	10	0	7
18	2	7	7	9	1	9	1	7
18	3	1	5	11	0	10	1	7
18	3	2	5	11	0	9	1	7
18	3	4	6	11	0	10	0	7
18	3	5	5	11	0	11	0	7
18	3	6	8	11	0	10	0	7
18	3	7	7	11	0	9	1	7
18	4	1	5	10	0	10	1	7
18	4	2	5	10	0	9	1	7
18	4	3	7	10	0	11	0	7
18	4	5	6	10	0	11	0	7
18	4	6	7	10	0	10	0	7
18	4	7	5	10	0	9	1	7
18	5	1	5	11	0	10	1	7
18	5	2	6	11	0	9	1	7
18	5	3	7	11	0	11	0	7
18	5	4	6	11	0	10	0	7
18	5	6	7	11	0	10	0	7
18	5	7	7	11	0	9	1	7
18	6	1	6	10	0	10	1	7
18	6	2	5	10	0	9	1	7
18	6	3	7	10	0	11	0	7
18	6	4	6	10	0	10	0	7
18	6	5	6	10	0	11	0	7
18	6	7	6	10	0	9	1	7
18	7	1	5	9	1	10	1	7
18	7	2	5	9	1	9	1	7
18	7	3	5	9	1	11	0	7
18	7	4	5	9	1	10	0	7
18	7	5	5	9	1	11	0	7
18	7	6	7	9	1	10	0	7
19	1	2	3	9	0	9	1	9
19	1	3	4	9	0	12	0	9
19	1	4	5	9	0	10	1	9
19	1	5	4	9	0	9	1	9
19	1	6	6	9	0	11	1	9
19	1	7	4	9	0	9	0	9
19	1	8	4	9	0	10	0	9
19	1	9	4	9	0	10	1	9
19	2	1	3	9	1	9	0	9
19	2	3	4	9	1	12	0	9
19	2	4	3	9	1	10	1	9
19	2	5	4	9	1	9	1	9
19	2	6	5	9	1	11	1	9
19	2	7	2	9	1	9	0	9
19	2	8	2	9	1	10	0	9
19	2	9	4	9	1	10	1	9
19	3	1	3	12	0	9	0	9
19	3	2	4	12	0	9	1	9
19	3	4	4	12	0	10	1	9
19	3	5	5	12	0	9	1	9
19	3	6	6	12	0	11	1	9
19	3	7	5	12	0	9	0	9
19	3	8	3	12	0	10	0	9
19	3	9	6	12	0	10	1	9
19	4	1	2	10	1	9	0	9
19	4	2	3	10	1	9	1	9
19	4	3	5	10	1	12	0	9
19	4	5	4	10	1	9	1	9
19	4	6	6	10	1	11	1	9
19	4	7	4	10	1	9	0	9
19	4	8	2	10	1	10	0	9
19	4	9	4	10	1	10	1	9
19	5	1	2	9	1	9	0	9
19	5	2	3	9	1	9	1	9
19	5	3	3	9	1	12	0	9
19	5	4	4	9	1	10	1	9
19	5	6	6	9	1	11	1	9
19	5	7	4	9	1	9	0	9
19	5	8	2	9	1	10	0	9
19	5	9	5	9	1	10	1	9
19	6	1	3	11	1	9	0	9
19	6	2	4	11	1	9	1	9
19	6	3	4	11	1	12	0	9
19	6	4	4	11	1	10	1	9
19	6	5	5	11	1	9	1	9
19	6	7	4	11	1	9	0	9
19	6	8	3	11	1	10	0	9
19	6	9	4	11	1	10	1	9
19	7	1	3	9	0	9	0	9
19	7	2	4	9	0	9	1	9
19	7	3	5	9	0	12	0	9
19	7	4	5	9	0	10	1	9
19	7	5	4	9	0	9	1	9
19	7	6	6	9	0	11	1	9
19	7	8	3	9	0	10	0	9
19	7	9	5	9	0	10	1	9
19	8	1	3	10	0	9	0	9
19	8	2	3	10	0	9	1	9
19	8	3	6	10	0	12	0	9
19	8	4	5	10	0	10	1	9
19	8	5	5	10	0	9	1	9
19	8	6	6	10	0	11	1	9
19	8	7	5	10	0	9	0	9
19	8	9	5	10	0	10	1	9
19	9	1	2	10	1	9	0	9
19	9	2	3	10	1	9	1	9
19	9	3	4	10	1	12	0	9
19	9	4	4	10	1	10	1	9
19	9	5	4	10	1	9	1	9
19	9	6	6	10	1	11	1	9
19	9	7	4	10	1	9	0	9
19	9	8	3	10	1	10	0	9
20	1	2	4	11	0	9	1	8
20	1	3	5	11	0	10	0	8
20	1	4	4	11	0	11	1	8
20	1	5	4	11	0	10	0	8
20	1	6	7	11	0	10	1	8
20	1	7	5	11	0	9	1	8
20	1	8	5	11	0	10	1	8
20	2	1	3	9	1	11	0	8
20	2	3	3	9	1	10	0	8
20	2	4	5	9	1	11	1	8
20	2	5	4	9	1	10	0	8
20	2	6	5	9	1	10	1	8
20	2	7	5	9	1	9	1	8
20	2	8	4	9	1	10	1	8
20	3	1	2	10	0	11	0	8
20	3	2	4	10	0	9	1	8
20	3	4	4	10	0	11	1	8
20	3	5	4	10	0	10	0	8
20	3	6	5	10	0	10	1	8
20	3	7	5	10	0	9	1	8
20	3	8	4	10	0	10	1	8
20	4	1	4	11	1	11	0	8
20	4	2	4	11	1	9	1	8
20	4	3	3	11	1	10	0	8
20	4	5	4	11	1	10	0	8
20	4	6	6	11	1	10	1	8
20	4	7	5	11	1	9	1	8
20	4	8	3	11	1	10	1	8
20	5	1	4	10	0	11	0	8
20	5	2	3	10	0	9	1	8
20	5	3	4	10	0	10	0	8
20	5	4	5	10	0	11	1	8
20	5	6	6	10	0	10	1	8
20	5	7	5	10	0	9	1	8
20	5	8	4	10	0	10	1	8
20	6	1	3	10	1	11	0	8
20	6	2	4	10	1	9	1	8
20	6	3	4	10	1	10	0	8
20	6	4	4	10	1	11	1	8
20	6	5	4	10	1	10	0	8
20	6	7	6	10	1	9	1	8
20	6	8	4	10	1	10	1	8
20	7	1	3	9	1	11	0	8
20	7	2	4	9	1	9	1	8
20	7	3	4	9	1	10	0	8
20	7	4	4	9	1	11	1	8
20	7	5	3	9	1	10	0	8
20	7	6	5	9	1	10	1	8
20	7	8	4	9	1	10	1	8
20	8	1	3	10	1	11	0	8
20	8	2	3	10	1	9	1	8
20	8	3	5	10	1	10	0	8
20	8	4	5	10	1	11	1	8
20	8	5	4	10	1	10	0	8
20	8	6	5	10	1	10	1	8
20	8	7	5	10	1	9	1	8
